 TITLE="Tecplot Output"
 VARIABLES= "X" "Y" "Z" "VAR"
 ZONE F=POINT T="Rank 00" I=           5  J=           3  ,K=          11
          11           1           3   453.000000000000     
           6           2           3   465.000000000000     
           7           2           3   466.000000000000     
           8           2           3   467.000000000000     
           9           2           3   468.000000000000     
          10           2           3   469.000000000000     
          11           2           3   470.000000000000     
           6           3           3   482.000000000000     
           7           3           3   483.000000000000     
           8           3           3   484.000000000000     
           9           3           3   485.000000000000     
          10           3           3   486.000000000000     
          11           3           3   487.000000000000     
           6           1           4   669.000000000000     
           7           1           4   670.000000000000     
           8           1           4   671.000000000000     
           9           1           4   672.000000000000     
          10           1           4   673.000000000000     
          11           1           4   674.000000000000     
           6           2           4   686.000000000000     
           7           2           4   687.000000000000     
           8           2           4   688.000000000000     
           9           2           4   689.000000000000     
          10           2           4   690.000000000000     
          11           2           4   691.000000000000     
           6           3           4   703.000000000000     
           7           3           4   704.000000000000     
           8           3           4   705.000000000000     
           9           3           4   706.000000000000     
          10           3           4   707.000000000000     
          11           3           4   708.000000000000     
           6           1           5   890.000000000000     
           7           1           5   891.000000000000     
           8           1           5   892.000000000000     
           9           1           5   893.000000000000     
          10           1           5   894.000000000000     
          11           1           5   895.000000000000     
           6           2           5   907.000000000000     
           7           2           5   908.000000000000     
           8           2           5   909.000000000000     
           9           2           5   910.000000000000     
          10           2           5   911.000000000000     
          11           2           5   912.000000000000     
           6           3           5   924.000000000000     
           7           3           5   925.000000000000     
           8           3           5   926.000000000000     
           9           3           5   927.000000000000     
          10           3           5   928.000000000000     
          11           3           5   929.000000000000     
           6           1           6   1111.00000000000     
           7           1           6   1112.00000000000     
           8           1           6   1113.00000000000     
           9           1           6   1114.00000000000     
          10           1           6   1115.00000000000     
          11           1           6   1116.00000000000     
           6           2           6   1128.00000000000     
           7           2           6   1129.00000000000     
           8           2           6   1130.00000000000     
           9           2           6   1131.00000000000     
          10           2           6   1132.00000000000     
          11           2           6   1133.00000000000     
           6           3           6   1145.00000000000     
           7           3           6   1146.00000000000     
           8           3           6   1147.00000000000     
           9           3           6   1148.00000000000     
          10           3           6   1149.00000000000     
          11           3           6   1150.00000000000     
           6           1           7   1332.00000000000     
           7           1           7   1333.00000000000     
           8           1           7   1334.00000000000     
           9           1           7   1335.00000000000     
          10           1           7   1336.00000000000     
          11           1           7   1337.00000000000     
           6           2           7   1349.00000000000     
           7           2           7   1350.00000000000     
           8           2           7   1351.00000000000     
           9           2           7   1352.00000000000     
          10           2           7   1353.00000000000     
          11           2           7   1354.00000000000     
           6           3           7   1366.00000000000     
           7           3           7   1367.00000000000     
           8           3           7   1368.00000000000     
           9           3           7   1369.00000000000     
          10           3           7   1370.00000000000     
          11           3           7   1371.00000000000     
           6           1           8   1553.00000000000     
           7           1           8   1554.00000000000     
           8           1           8   1555.00000000000     
           9           1           8   1556.00000000000     
          10           1           8   1557.00000000000     
          11           1           8   1558.00000000000     
           6           2           8   1570.00000000000     
           7           2           8   1571.00000000000     
           8           2           8   1572.00000000000     
           9           2           8   1573.00000000000     
          10           2           8   1574.00000000000     
          11           2           8   1575.00000000000     
           6           3           8   1587.00000000000     
           7           3           8   1588.00000000000     
           8           3           8   1589.00000000000     
           9           3           8   1590.00000000000     
          10           3           8   1591.00000000000     
          11           3           8   1592.00000000000     
           6           1           9   1774.00000000000     
           7           1           9   1775.00000000000     
           8           1           9   1776.00000000000     
           9           1           9   1777.00000000000     
          10           1           9   1778.00000000000     
          11           1           9   1779.00000000000     
           6           2           9   1791.00000000000     
           7           2           9   1792.00000000000     
           8           2           9   1793.00000000000     
           9           2           9   1794.00000000000     
          10           2           9   1795.00000000000     
          11           2           9   1796.00000000000     
           6           3           9   1808.00000000000     
           7           3           9   1809.00000000000     
           8           3           9   1810.00000000000     
           9           3           9   1811.00000000000     
          10           3           9   1812.00000000000     
          11           3           9   1813.00000000000     
           6           1          10   1995.00000000000     
           7           1          10   1996.00000000000     
           8           1          10   1997.00000000000     
           9           1          10   1998.00000000000     
          10           1          10   1999.00000000000     
          11           1          10   2000.00000000000     
           6           2          10   2012.00000000000     
           7           2          10   2013.00000000000     
           8           2          10   2014.00000000000     
           9           2          10   2015.00000000000     
          10           2          10   2016.00000000000     
          11           2          10   2017.00000000000     
           6           3          10   2029.00000000000     
           7           3          10   2030.00000000000     
           8           3          10   2031.00000000000     
           9           3          10   2032.00000000000     
          10           3          10   2033.00000000000     
          11           3          10   2034.00000000000     
           6           1          11   2216.00000000000     
           7           1          11   2217.00000000000     
           8           1          11   2218.00000000000     
           9           1          11   2219.00000000000     
          10           1          11   2220.00000000000     
          11           1          11   2221.00000000000     
           6           2          11   2233.00000000000     
           7           2          11   2234.00000000000     
           8           2          11   2235.00000000000     
           9           2          11   2236.00000000000     
          10           2          11   2237.00000000000     
          11           2          11   2238.00000000000     
           6           3          11   2250.00000000000     
           7           3          11   2251.00000000000     
           8           3          11   2252.00000000000     
           9           3          11   2253.00000000000     
          10           3          11   2254.00000000000     
          11           3          11   2255.00000000000     
 ZONE F=POINT T="Rank 02" I=           6  J=           3  ,K=          11
          12           1           1   12.0000000000000     
          13           1           1   13.0000000000000     
          14           1           1   14.0000000000000     
          15           1           1   15.0000000000000     
          16           1           1   16.0000000000000     
          17           1           1   17.0000000000000     
          12           2           1   29.0000000000000     
          13           2           1   30.0000000000000     
          14           2           1   31.0000000000000     
          15           2           1   32.0000000000000     
          16           2           1   33.0000000000000     
          17           2           1   34.0000000000000     
          12           3           1   46.0000000000000     
          13           3           1   47.0000000000000     
          14           3           1   48.0000000000000     
          15           3           1   49.0000000000000     
          16           3           1   50.0000000000000     
          17           3           1   51.0000000000000     
          12           1           2   233.000000000000     
          13           1           2   234.000000000000     
          14           1           2   235.000000000000     
          15           1           2   236.000000000000     
          16           1           2   237.000000000000     
          17           1           2   238.000000000000     
          12           2           2   250.000000000000     
          13           2           2   251.000000000000     
          14           2           2   252.000000000000     
          15           2           2   253.000000000000     
          16           2           2   254.000000000000     
          17           2           2   255.000000000000     
          12           3           2   267.000000000000     
          13           3           2   268.000000000000     
          14           3           2   269.000000000000     
          15           3           2   270.000000000000     
          16           3           2   271.000000000000     
          17           3           2   272.000000000000     
          12           1           3   454.000000000000     
          13           1           3   455.000000000000     
          14           1           3   456.000000000000     
          15           1           3   457.000000000000     
          16           1           3   458.000000000000     
          17           1           3   459.000000000000     
          12           2           3   471.000000000000     
          13           2           3   472.000000000000     
          14           2           3   473.000000000000     
          15           2           3   474.000000000000     
          16           2           3   475.000000000000     
          17           2           3   476.000000000000     
          12           3           3   488.000000000000     
          13           3           3   489.000000000000     
          14           3           3   490.000000000000     
          15           3           3   491.000000000000     
          16           3           3   492.000000000000     
          17           3           3   493.000000000000     
          12           1           4   675.000000000000     
          13           1           4   676.000000000000     
          14           1           4   677.000000000000     
          15           1           4   678.000000000000     
          16           1           4   679.000000000000     
          17           1           4   680.000000000000     
          12           2           4   692.000000000000     
          13           2           4   693.000000000000     
          14           2           4   694.000000000000     
          15           2           4   695.000000000000     
          16           2           4   696.000000000000     
          17           2           4   697.000000000000     
          12           3           4   709.000000000000     
          13           3           4   710.000000000000     
          14           3           4   711.000000000000     
          15           3           4   712.000000000000     
          16           3           4   713.000000000000     
          17           3           4   714.000000000000     
          12           1           5   896.000000000000     
          13           1           5   897.000000000000     
          14           1           5   898.000000000000     
          15           1           5   899.000000000000     
          16           1           5   900.000000000000     
          17           1           5   901.000000000000     
          12           2           5   913.000000000000     
          13           2           5   914.000000000000     
          14           2           5   915.000000000000     
          15           2           5   916.000000000000     
          16           2           5   917.000000000000     
          17           2           5   918.000000000000     
          12           3           5   930.000000000000     
          13           3           5   931.000000000000     
          14           3           5   932.000000000000     
          15           3           5   933.000000000000     
          16           3           5   934.000000000000     
          17           3           5   935.000000000000     
          12           1           6   1117.00000000000     
          13           1           6   1118.00000000000     
          14           1           6   1119.00000000000     
          15           1           6   1120.00000000000     
          16           1           6   1121.00000000000     
          17           1           6   1122.00000000000     
          12           2           6   1134.00000000000     
          13           2           6   1135.00000000000     
          14           2           6   1136.00000000000     
          15           2           6   1137.00000000000     
          16           2           6   1138.00000000000     
          17           2           6   1139.00000000000     
          12           3           6   1151.00000000000     
          13           3           6   1152.00000000000     
          14           3           6   1153.00000000000     
          15           3           6   1154.00000000000     
          16           3           6   1155.00000000000     
          17           3           6   1156.00000000000     
          12           1           7   1338.00000000000     
          13           1           7   1339.00000000000     
          14           1           7   1340.00000000000     
          15           1           7   1341.00000000000     
          16           1           7   1342.00000000000     
          17           1           7   1343.00000000000     
          12           2           7   1355.00000000000     
          13           2           7   1356.00000000000     
          14           2           7   1357.00000000000     
          15           2           7   1358.00000000000     
          16           2           7   1359.00000000000     
          17           2           7   1360.00000000000     
          12           3           7   1372.00000000000     
          13           3           7   1373.00000000000     
          14           3           7   1374.00000000000     
          15           3           7   1375.00000000000     
          16           3           7   1376.00000000000     
          17           3           7   1377.00000000000     
          12           1           8   1559.00000000000     
          13           1           8   1560.00000000000     
          14           1           8   1561.00000000000     
          15           1           8   1562.00000000000     
          16           1           8   1563.00000000000     
          17           1           8   1564.00000000000     
          12           2           8   1576.00000000000     
          13           2           8   1577.00000000000     
          14           2           8   1578.00000000000     
          15           2           8   1579.00000000000     
          16           2           8   1580.00000000000     
          17           2           8   1581.00000000000     
          12           3           8   1593.00000000000     
          13           3           8   1594.00000000000     
          14           3           8   1595.00000000000     
          15           3           8   1596.00000000000     
          16           3           8   1597.00000000000     
          17           3           8   1598.00000000000     
          12           1           9   1780.00000000000     
          13           1           9   1781.00000000000     
          14           1           9   1782.00000000000     
          15           1           9   1783.00000000000     
          16           1           9   1784.00000000000     
          17           1           9   1785.00000000000     
          12           2           9   1797.00000000000     
          13           2           9   1798.00000000000     
          14           2           9   1799.00000000000     
          15           2           9   1800.00000000000     
          16           2           9   1801.00000000000     
          17           2           9   1802.00000000000     
          12           3           9   1814.00000000000     
          13           3           9   1815.00000000000     
          14           3           9   1816.00000000000     
          15           3           9   1817.00000000000     
          16           3           9   1818.00000000000     
          17           3           9   1819.00000000000     
          12           1          10   2001.00000000000     
          13           1          10   2002.00000000000     
          14           1          10   2003.00000000000     
          15           1          10   2004.00000000000     
          16           1          10   2005.00000000000     
          17           1          10   2006.00000000000     
          12           2          10   2018.00000000000     
          13           2          10   2019.00000000000     
          14           2          10   2020.00000000000     
          15           2          10   2021.00000000000     
          16           2          10   2022.00000000000     
          17           2          10   2023.00000000000     
          12           3          10   2035.00000000000     
          13           3          10   2036.00000000000     
          14           3          10   2037.00000000000     
          15           3          10   2038.00000000000     
          16           3          10   2039.00000000000     
          17           3          10   2040.00000000000     
          12           1          11   2222.00000000000     
          13           1          11   2223.00000000000     
          14           1          11   2224.00000000000     
          15           1          11   2225.00000000000     
          16           1          11   2226.00000000000     
          17           1          11   2227.00000000000     
          12           2          11   2239.00000000000     
          13           2          11   2240.00000000000     
          14           2          11   2241.00000000000     
          15           2          11   2242.00000000000     
          16           2          11   2243.00000000000     
          17           2          11   2244.00000000000     
          12           3          11   2256.00000000000     
          13           3          11   2257.00000000000     
          14           3          11   2258.00000000000     
          15           3          11   2259.00000000000     
          16           3          11   2260.00000000000     
          17           3          11   2261.00000000000     
 ZONE F=POINT T="Rank 03" I=           5  J=           3  ,K=          11
           1           4           1   52.0000000000000     
           2           4           1   53.0000000000000     
           3           4           1   54.0000000000000     
           4           4           1   55.0000000000000     
           5           4           1   56.0000000000000     
           1           5           1   69.0000000000000     
           2           5           1   70.0000000000000     
           3           5           1   71.0000000000000     
           4           5           1   72.0000000000000     
           5           5           1   73.0000000000000     
           1           6           1   86.0000000000000     
           2           6           1   87.0000000000000     
           3           6           1   88.0000000000000     
           4           6           1   89.0000000000000     
           5           6           1   90.0000000000000     
           1           4           2   273.000000000000     
           2           4           2   274.000000000000     
           3           4           2   275.000000000000     
           4           4           2   276.000000000000     
           5           4           2   277.000000000000     
           1           5           2   290.000000000000     
           2           5           2   291.000000000000     
           3           5           2   292.000000000000     
           4           5           2   293.000000000000     
           5           5           2   294.000000000000     
           1           6           2   307.000000000000     
           2           6           2   308.000000000000     
           3           6           2   309.000000000000     
           4           6           2   310.000000000000     
           5           6           2   311.000000000000     
           1           4           3   494.000000000000     
           2           4           3   495.000000000000     
           3           4           3   496.000000000000     
           4           4           3   497.000000000000     
           5           4           3   498.000000000000     
           1           5           3   511.000000000000     
           2           5           3   512.000000000000     
           3           5           3   513.000000000000     
           4           5           3   514.000000000000     
           5           5           3   515.000000000000     
           1           6           3   528.000000000000     
           2           6           3   529.000000000000     
           3           6           3   530.000000000000     
           4           6           3   531.000000000000     
           5           6           3   532.000000000000     
           1           4           4   715.000000000000     
           2           4           4   716.000000000000     
           3           4           4   717.000000000000     
           4           4           4   718.000000000000     
           5           4           4   719.000000000000     
           1           5           4   732.000000000000     
           2           5           4   733.000000000000     
           3           5           4   734.000000000000     
           4           5           4   735.000000000000     
           5           5           4   736.000000000000     
           1           6           4   749.000000000000     
           2           6           4   750.000000000000     
           3           6           4   751.000000000000     
           4           6           4   752.000000000000     
           5           6           4   753.000000000000     
           1           4           5   936.000000000000     
           2           4           5   937.000000000000     
           3           4           5   938.000000000000     
           4           4           5   939.000000000000     
           5           4           5   940.000000000000     
           1           5           5   953.000000000000     
           2           5           5   954.000000000000     
           3           5           5   955.000000000000     
           4           5           5   956.000000000000     
           5           5           5   957.000000000000     
           1           6           5   970.000000000000     
           2           6           5   971.000000000000     
           3           6           5   972.000000000000     
           4           6           5   973.000000000000     
           5           6           5   974.000000000000     
           1           4           6   1157.00000000000     
           2           4           6   1158.00000000000     
           3           4           6   1159.00000000000     
           4           4           6   1160.00000000000     
           5           4           6   1161.00000000000     
           1           5           6   1174.00000000000     
           2           5           6   1175.00000000000     
           3           5           6   1176.00000000000     
           4           5           6   1177.00000000000     
           5           5           6   1178.00000000000     
           1           6           6   1191.00000000000     
           2           6           6   1192.00000000000     
           3           6           6   1193.00000000000     
           4           6           6   1194.00000000000     
           5           6           6   1195.00000000000     
           1           4           7   1378.00000000000     
           2           4           7   1379.00000000000     
           3           4           7   1380.00000000000     
           4           4           7   1381.00000000000     
           5           4           7   1382.00000000000     
           1           5           7   1395.00000000000     
           2           5           7   1396.00000000000     
           3           5           7   1397.00000000000     
           4           5           7   1398.00000000000     
           5           5           7   1399.00000000000     
           1           6           7   1412.00000000000     
           2           6           7   1413.00000000000     
           3           6           7   1414.00000000000     
           4           6           7   1415.00000000000     
           5           6           7   1416.00000000000     
           1           4           8   1599.00000000000     
           2           4           8   1600.00000000000     
           3           4           8   1601.00000000000     
           4           4           8   1602.00000000000     
           5           4           8   1603.00000000000     
           1           5           8   1616.00000000000     
           2           5           8   1617.00000000000     
           3           5           8   1618.00000000000     
           4           5           8   1619.00000000000     
           5           5           8   1620.00000000000     
           1           6           8   1633.00000000000     
           2           6           8   1634.00000000000     
           3           6           8   1635.00000000000     
           4           6           8   1636.00000000000     
           5           6           8   1637.00000000000     
           1           4           9   1820.00000000000     
           2           4           9   1821.00000000000     
           3           4           9   1822.00000000000     
           4           4           9   1823.00000000000     
           5           4           9   1824.00000000000     
           1           5           9   1837.00000000000     
           2           5           9   1838.00000000000     
           3           5           9   1839.00000000000     
           4           5           9   1840.00000000000     
           5           5           9   1841.00000000000     
           1           6           9   1854.00000000000     
           2           6           9   1855.00000000000     
           3           6           9   1856.00000000000     
           4           6           9   1857.00000000000     
           5           6           9   1858.00000000000     
           1           4          10   2041.00000000000     
           2           4          10   2042.00000000000     
           3           4          10   2043.00000000000     
           4           4          10   2044.00000000000     
           5           4          10   2045.00000000000     
           1           5          10   2058.00000000000     
           2           5          10   2059.00000000000     
           3           5          10   2060.00000000000     
           4           5          10   2061.00000000000     
           5           5          10   2062.00000000000     
           1           6          10   2075.00000000000     
           2           6          10   2076.00000000000     
           3           6          10   2077.00000000000     
           4           6          10   2078.00000000000     
           5           6          10   2079.00000000000     
           1           4          11   2262.00000000000     
           2           4          11   2263.00000000000     
           3           4          11   2264.00000000000     
           4           4          11   2265.00000000000     
           5           4          11   2266.00000000000     
           1           5          11   2279.00000000000     
           2           5          11   2280.00000000000     
           3           5          11   2281.00000000000     
           4           5          11   2282.00000000000     
           5           5          11   2283.00000000000     
           1           6          11   2296.00000000000     
           2           6          11   2297.00000000000     
           3           6          11   2298.00000000000     
           4           6          11   2299.00000000000     
           5           6          11   2300.00000000000     
 ZONE F=POINT T="Rank 04" I=           6  J=           3  ,K=          11
           6           4           1   57.0000000000000     
           7           4           1   58.0000000000000     
           8           4           1   59.0000000000000     
           9           4           1   60.0000000000000     
          10           4           1   61.0000000000000     
          11           4           1   62.0000000000000     
           6           5           1   74.0000000000000     
           7           5           1   75.0000000000000     
           8           5           1   76.0000000000000     
           9           5           1   77.0000000000000     
          10           5           1   78.0000000000000     
          11           5           1   79.0000000000000     
           6           6           1   91.0000000000000     
           7           6           1   92.0000000000000     
           8           6           1   93.0000000000000     
           9           6           1   94.0000000000000     
          10           6           1   95.0000000000000     
          11           6           1   96.0000000000000     
           6           4           2   278.000000000000     
           7           4           2   279.000000000000     
           8           4           2   280.000000000000     
           9           4           2   281.000000000000     
          10           4           2   282.000000000000     
          11           4           2   283.000000000000     
           6           5           2   295.000000000000     
           7           5           2   296.000000000000     
           8           5           2   297.000000000000     
           9           5           2   298.000000000000     
          10           5           2   299.000000000000     
          11           5           2   300.000000000000     
           6           6           2   312.000000000000     
           7           6           2   313.000000000000     
           8           6           2   314.000000000000     
           9           6           2   315.000000000000     
          10           6           2   316.000000000000     
          11           6           2   317.000000000000     
           6           4           3   499.000000000000     
           7           4           3   500.000000000000     
           8           4           3   501.000000000000     
           9           4           3   502.000000000000     
          10           4           3   503.000000000000     
          11           4           3   504.000000000000     
           6           5           3   516.000000000000     
           7           5           3   517.000000000000     
           8           5           3   518.000000000000     
           9           5           3   519.000000000000     
          10           5           3   520.000000000000     
          11           5           3   521.000000000000     
           6           6           3   533.000000000000     
           7           6           3   534.000000000000     
           8           6           3   535.000000000000     
           9           6           3   536.000000000000     
          10           6           3   537.000000000000     
          11           6           3   538.000000000000     
           6           4           4   720.000000000000     
           7           4           4   721.000000000000     
           8           4           4   722.000000000000     
           9           4           4   723.000000000000     
          10           4           4   724.000000000000     
          11           4           4   725.000000000000     
           6           5           4   737.000000000000     
           7           5           4   738.000000000000     
           8           5           4   739.000000000000     
           9           5           4   740.000000000000     
          10           5           4   741.000000000000     
          11           5           4   742.000000000000     
           6           6           4   754.000000000000     
           7           6           4   755.000000000000     
           8           6           4   756.000000000000     
           9           6           4   757.000000000000     
          10           6           4   758.000000000000     
          11           6           4   759.000000000000     
           6           4           5   941.000000000000     
           7           4           5   942.000000000000     
           8           4           5   943.000000000000     
           9           4           5   944.000000000000     
          10           4           5   945.000000000000     
          11           4           5   946.000000000000     
           6           5           5   958.000000000000     
           7           5           5   959.000000000000     
           8           5           5   960.000000000000     
           9           5           5   961.000000000000     
          10           5           5   962.000000000000     
          11           5           5   963.000000000000     
           6           6           5   975.000000000000     
           7           6           5   976.000000000000     
           8           6           5   977.000000000000     
           9           6           5   978.000000000000     
          10           6           5   979.000000000000     
          11           6           5   980.000000000000     
           6           4           6   1162.00000000000     
           7           4           6   1163.00000000000     
           8           4           6   1164.00000000000     
           9           4           6   1165.00000000000     
          10           4           6   1166.00000000000     
          11           4           6   1167.00000000000     
           6           5           6   1179.00000000000     
           7           5           6   1180.00000000000     
           8           5           6   1181.00000000000     
           9           5           6   1182.00000000000     
          10           5           6   1183.00000000000     
          11           5           6   1184.00000000000     
           6           6           6   1196.00000000000     
           7           6           6   1197.00000000000     
           8           6           6   1198.00000000000     
           9           6           6   1199.00000000000     
          10           6           6   1200.00000000000     
          11           6           6   1201.00000000000     
           6           4           7   1383.00000000000     
           7           4           7   1384.00000000000     
           8           4           7   1385.00000000000     
           9           4           7   1386.00000000000     
          10           4           7   1387.00000000000     
          11           4           7   1388.00000000000     
           6           5           7   1400.00000000000     
           7           5           7   1401.00000000000     
           8           5           7   1402.00000000000     
           9           5           7   1403.00000000000     
          10           5           7   1404.00000000000     
          11           5           7   1405.00000000000     
           6           6           7   1417.00000000000     
           7           6           7   1418.00000000000     
           8           6           7   1419.00000000000     
           9           6           7   1420.00000000000     
          10           6           7   1421.00000000000     
          11           6           7   1422.00000000000     
           6           4           8   1604.00000000000     
           7           4           8   1605.00000000000     
           8           4           8   1606.00000000000     
           9           4           8   1607.00000000000     
          10           4           8   1608.00000000000     
          11           4           8   1609.00000000000     
           6           5           8   1621.00000000000     
           7           5           8   1622.00000000000     
           8           5           8   1623.00000000000     
           9           5           8   1624.00000000000     
          10           5           8   1625.00000000000     
          11           5           8   1626.00000000000     
           6           6           8   1638.00000000000     
           7           6           8   1639.00000000000     
           8           6           8   1640.00000000000     
           9           6           8   1641.00000000000     
          10           6           8   1642.00000000000     
          11           6           8   1643.00000000000     
           6           4           9   1825.00000000000     
           7           4           9   1826.00000000000     
           8           4           9   1827.00000000000     
           9           4           9   1828.00000000000     
          10           4           9   1829.00000000000     
          11           4           9   1830.00000000000     
           6           5           9   1842.00000000000     
